state,sex,race,age,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
17.0,1.0,1.0,6.0,220.121546961326,230.17005545286497,250.0,249.86288848263248,210.1145454545454,189.86106032906758,190.03435804701624,239.91474245115452,270.19424460431645,170.12252252252253,220.12021857923486,180.12972972972975,170.0,180.095406360424,179.8426573426574,200.0682593856656,150.05067567567573,199.96747967479675
17.0,1.0,1.0,7.0,259.5789473684211,259.6803278688525,260.10569105691053,239.59832635983247,249.56521739130434,230.30263157894748,250.10638297872345,250.31779661016952,239.51219512195115,240.19047619047618,269.89370078740154,270.3151750972764,239.8139534883721,239.5419847328245,219.59558823529403,220.0,210.219512195122,210.21575342465744
17.0,1.0,2.0,-1.0,9.555555555555555,19.996753246753247,20.095238095238095,29.847117794486216,19.990589167059753,19.73065015479876,19.91831129846075,29.844360902255637,29.99377137851258,29.997376197606776,20.18181818181818,29.986324786324786,29.88063492063492,29.98623853211009,29.988636067647768,29.89779632476755,29.999473386688884,30.01388888888889
17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,-1.0,0.0,9.984962406015038,9.988888888888889,9.990445859872612,9.995316159250585,9.972222222222221,10.0,19.768115942028984,19.655384615384612,20.025302719513,19.977566164800756,19.968421052631577,20.02547770700637,29.873712678131852,29.91160452450775,29.984972387425657,29.934691926196784,39.96814035087719
17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,-1.0,13199.7519084895,12749.361792714139,13140.155566191555,12939.204914411876,12989.587955538667,12780.573588733707,13339.042966411129,12549.291643621558,13018.737464910751,13009.90874648301,13760.582389468813,12879.451282964137,13969.601007241747,13980.802146627751,13739.79565857123,13999.490542387328,14139.961671912148,14219.382172249636
18.0,0.0,0.0,0.0,80.0,89.99524564183835,100.00303183425972,99.995066600888,120.0,120.0,120.0046966731898,110.00461119262211,110.00346456692914,100.0010725010725,99.99893401556336,99.99574060270474,89.99811676082862,90.0,79.9966478106013,79.99829387929196,69.996927466257,59.99726558049447
18.0,0.0,0.0,1.0,260.0040934138023,259.9944429601924,250.00413519325147,250.00139368937445,249.99577631356632,250.00560600964246,270.0,260.0060968460546,239.99860764634218,259.99703619264744,259.9956678700361,259.99716605809573,260.002772002772,260.00548465351756,270.0056449926825,259.99325970861196,259.9973222102066,239.99628463801017
18.0,0.0,0.0,2.0,550.0024279344893,559.9925023430178,529.9951615848094,479.99550772110433,490.0,450.0021949078134,429.9892981582878,410.008665785997,400.0,389.9892235424147,359.99592206615335,349.99598945800403,390.00226638772705,369.99567276767414,339.99202158864256,349.9938257085736,329.9961208416597,310.00364320131615
18.0,0.0,0.0,3.0,799.9792337244321,919.981324536918,1009.99011112743,1029.9899698120548,1019.9804015755606,1070.020279554607,1089.994893417661,1070.0153713546888,1159.9834293605074,1030.0,1149.989046575863,1040.0099454910594,1110.0162486581448,1020.0152702230628,1110.0056649994897,1019.9840275602874,980.0156449553014,939.9948951884419
18.0,0.0,0.0,4.0,1730.0535977073835,1470.033746556479,1559.9532163742695,1440.0,1650.033482142861,1670.0217802412733,1669.989506095262,1760.0,1779.9674747228603,1869.9667240049862,1970.0,1959.9780182807092,2200.035671819275,2179.941255726231,1980.0,1970.0208113247363,2300.024025906193,2139.95561547236
18.0,0.0,0.0,5.0,2670.0283229022994,2690.057088285226,2649.943448570225,2600.111170497056,2669.858310337509,2550.053916904524,2720.028356964128,2400.0,2529.973887914126,2530.0757636254716,2580.024884259254,2540.0720976440402,2509.907465437791,2770.0718485215116,2709.932402095299,2840.090901816432,2930.0,3039.9086469836857
18.0,0.0,0.0,6.0,4040.079153604992,3629.8601964182885,3849.71252566737,3670.066909753892,3649.7390060779253,3560.2495618647245,3869.662833246229,3490.0,3399.6972395369294,3259.884315117089,3540.0627437079106,3269.8271974634554,3429.82066922275,3370.0582944127136,3200.21880341882,3490.058704793923,3279.7834626175722,3519.7156244950543
18.0,0.0,0.0,7.0,1989.6508771929869,1959.4987212276158,2070.5187969924764,2219.0909090909126,2030.0,1960.1524105754331,2079.384159881565,1989.269992663233,2249.216573816161,2460.0,2610.4946304485106,2239.5867158671495,2679.844727694101,2690.596783139211,2699.7098334229,2789.416317991619,2760.140386571728,2739.864019851114
18.0,0.0,1.0,-1.0,5609.5373555226715,5889.342744727593,5509.29633843086,6079.792550715802,5888.526778753556,5680.204295599506,5769.072515945467,5209.45685675946,5349.175192249379,5250.548578528427,5710.182951898134,5549.675458272406,5719.4838042472875,5839.6682489692585,5630.145407024982,6080.1360831863385,6089.815335501491,6110.08595027481
18.0,0.0,1.0,0.0,89.99676840215437,99.99295154185022,89.99392302498312,89.99266264470896,89.99569583931134,100.00155884645365,80.00124804992198,80.00283085633406,69.99879310344828,70.0,70.0023927533755,80.0,99.99676480103527,90.00141043723555,69.99574855754632,109.99668024747245,100.00306795520785,99.99204834605597
18.0,0.0,1.0,1.0,180.00789387128611,199.98894905514422,220.0024867186616,209.9928522804629,250.01128668171552,250.0055420084238,230.0,200.0,210.00239945155394,189.99584017515053,210.0087810997281,200.00404735404229,180.0070650574036,230.00662061024764,140.00264425347058,170.00473757547607,140.0,109.99901265595547
18.0,0.0,1.0,2.0,499.9846169623625,479.9901609101161,419.98268041237117,390.00407225644796,409.97829539438817,379.9959349593495,429.99063588850146,290.0070448196281,289.9929731039496,270.00989857020653,320.00787014264637,319.9881569207992,240.0,299.99256229081465,200.00986193293892,259.98413860419697,320.0,319.9962361797224
18.0,0.0,1.0,3.0,589.9920183982689,689.9820849019864,639.9765367224732,829.9511247202931,799.9908707063788,789.9824366385075,780.0169307575433,730.0169373549886,690.0155317951601,629.9861492799818,780.016962052842,789.9743811479844,710.0233783338829,630.0070525019584,659.9924948828748,650.0,609.9709246901806,580.007055961071
18.0,0.0,1.0,4.0,759.9266409266418,889.9162155801348,720.0327570518665,1029.977806507218,939.9045491470368,850.0162554981839,970.0347483431866,960.0174831542506,1059.9456781687725,890.0572531360549,1129.982829357238,999.9416228838298,1260.0347155255545,1189.9520998255757,1240.0649299646577,1430.0733427362434,1329.9330396475796,1380.068699439948
18.0,0.0,1.0,5.0,1000.0366972477076,1049.8439821693908,1120.122672508213,990.142343637673,1059.8875132649455,1009.9649427282211,819.8881309686229,920.0329867335947,1000.1392272885483,1020.034090909088,1019.8689788053972,980.0917602996269,1050.0315031503162,1160.032749858837,1190.0636023516847,1170.0883241066945,1219.94213896135,1250.0
18.0,0.0,1.0,6.0,1090.0793304221265,1049.8471615720532,969.9304160688666,1119.7625441696114,949.668527564549,930.1953781512586,1019.8590186592962,749.7716894977175,799.939713639788,970.1428571428563,920.1342086068576,910.0,910.1254307374229,840.1685618729094,800.2090137165242,929.7642585551355,949.8826436071668,970.1164465786328
18.0,0.0,1.0,7.0,599.5833333333328,589.8611764705882,549.3209876543207,590.0,599.2084432717669,610.0,619.3524804177545,509.708571428571,499.3131868131861,470.24479166666634,470.1195928753179,499.75000000000017,499.404761904762,509.53741496598644,489.78076062639883,510.2231947483591,530.1097308488619,529.8937875751496
18.0,0.0,2.0,-1.0,100.02067883665146,109.14161842877442,110.29550403122094,110.15254535067879,120.01978954701696,119.36892311619111,130.06561732721272,109.69688317738705,129.91232323296742,139.92268058653292,140.0493365744585,139.83302076452094,150.01809258874792,169.87608134623025,170.0168198684463,149.94698763993995,169.8892517294164,160.03669568406733
18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001303780964799,0.0,0.0,10.002212389380531,9.996842105263157
18.0,0.0,2.0,5.0,0.0,0.0,10.017316017316018,10.0,9.992063492063492,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994550408719347,10.0,9.992665036674817,9.98868778280543,10.008350730688935
18.0,0.0,2.0,6.0,10.010752688172044,9.968421052631578,9.952380952380953,10.036363636363637,10.0,9.968,19.953846153846154,9.961538461538462,9.969696969696969,10.007194244604317,10.020833333333334,10.013422818791947,9.981707317073171,10.02247191011236,10.02127659574468,9.97948717948718,0.0,10.0
18.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.906976744186046,10.040816326530612,9.944444444444445,9.968253968253968,10.014285714285714,9.987012987012987,10.0
18.0,0.0,3.0,-1.0,40.105806297084655,49.76973004061539,40.2577033492823,50.184463787660526,60.12062723031916,60.15371578888507,49.995874107522575,59.95831489017396,79.97116015586876,60.02564102564102,79.63948691885389,70.00665349482045,89.99660644030077,90.12909320908196,100.06884320586366,119.62171373208074,109.97240659896761,129.92340475446832
18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992578849721706,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.010948905109489,0.0,10.0,10.008823529411766,9.991780821917809
18.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.008547008547009,10.007633587786259,0.0
18.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,0.0,-1.0,13570.335649553484,13690.110891063656,13680.14899044487,13480.020242223492,13699.864424683792,13820.345546049859,13610.487511133633,13299.668482270796,13189.291307789974,13129.712904992333,13210.479372795158,13319.862914771513,13509.450203229197,13589.893314055123,13380.130122079287,13440.503071573145,13780.29006215664,13929.472210460835
18.0,1.0,0.0,0.0,19.999568919064554,20.00064308681672,19.999592418993274,19.999010194991587,20.00058286380416,20.000777076250607,29.999703146645558,20.000212585034014,20.00042771599658,19.999355116079105,10.00010739984964,10.000428540818513,10.0,9.999481811586692,10.000211014982064,9.999456226209897,10.000228388717597,0.0
18.0,1.0,0.0,1.0,60.0,80.00086072408413,70.00155650675413,59.99898488608166,70.00039743371373,69.9996024760066,69.99841790032772,69.99793217535154,70.00122900450634,69.9995956094743,89.99898045879355,79.99821179100307,90.00196356496127,109.99940652818991,79.9987199317297,130.00273597811218,109.99942824471128,109.99943067129028
18.0,1.0,0.0,2.0,230.00101576646196,239.99785857684586,230.0,239.99439330934905,229.99890209556537,240.0046728971963,240.0,230.0,209.99773609314366,209.99534832207343,200.0,189.99890306564282,190.0011118913858,209.99380969225322,200.0035625222658,189.99433579775814,209.99623970395126,190.0
18.0,1.0,0.0,3.0,459.99053108275064,500.00756696766416,539.9973661106241,550.0,610.0,579.9972597562123,560.0052212018089,600.0057205510802,610.0028819805353,599.9887313362756,639.9909901454716,609.9856193125555,679.9869343837063,650.0127607361967,650.0,590.0120969808816,659.9931052494125,600.009602048437
18.0,1.0,0.0,4.0,979.9786228459236,1039.977555571539,909.9871785840098,979.967320261439,1059.9659536198367,1029.9679487179496,1110.026730885007,1020.0245620372064,1069.974929709468,1070.0122593950493,1099.975536528411,1140.0247557003242,1270.0132713307917,1269.9801923576808,1240.0127231684805,1299.9670251623386,1269.9745809357025,1370.0135710747938
18.0,1.0,0.0,5.0,2149.9813691507757,2120.0740352715266,2000.0177320684516,2010.018031757418,2049.9078651685463,1930.017349874148,1900.0169839992802,1829.933089579518,1819.9672072072021,1839.9678209163994,1929.9671824519662,1990.0664829199022,1959.9360522022914,2019.92227181777,2079.938122861828,2110.0,2140.0595188429947,2280.061414141414
18.0,1.0,0.0,6.0,4040.0996915484316,3940.0479377052857,3989.8559393428695,4060.048207076681,4140.0,4210.198561490414,4040.1433980123193,3700.182987141414,3450.0855442598554,3659.908853193893,3530.0885488523727,3630.182114636891,3420.0863200403596,3320.0,3330.168928344973,3240.1225107134046,3380.12648122739,3430.084472355643
18.0,1.0,0.0,7.0,4610.299350649339,4760.0,4850.308034296581,4550.0,4460.0,4710.1488621997505,4600.283863005258,4849.53780177888,4889.243970315403,4739.855355508148,4730.4238351254735,4699.585537918869,4809.449341728648,4900.0,4720.0,4750.3878606423195,4780.128840970318,4669.379319510941
18.0,1.0,1.0,-1.0,5760.19887991469,5690.2541102685955,5740.286580423838,5768.96623562503,5560.020933204167,5540.3887252352415,5469.325882977793,4689.469440588218,4960.261357696981,5180.6885883917475,5280.003056865462,5309.233178894009,5439.301241820917,5480.003241628175,5459.337027654637,5489.805580964614,5569.957164124383,5510.423419298239
18.0,1.0,1.0,0.0,19.998701087838935,9.999521607399139,19.999382811294552,19.99848759830611,20.000296779937678,19.99970721709852,20.00117508813161,10.000506243671953,9.999836734693877,9.99936010238362,10.00031650577623,10.000630318310748,10.00030446034404,19.999405558032397,10.000146348602371,9.999560052793665,19.99970126960418,10.000620636152055
18.0,1.0,1.0,1.0,79.99621283847756,89.99742955064737,90.00350024307242,80.00234055002926,79.99688594783963,70.0026804518476,69.9993425995492,59.99807135969142,60.002448479902064,59.9982392644038,70.00065659881813,79.99854067858446,80.00283411566734,80.00069979006298,60.00207361327112,59.997438087105046,60.0015306122449,60.0
18.0,1.0,1.0,2.0,279.99275237273514,239.99792459356632,259.99773321708795,229.99390513205546,200.00535523027494,210.00571532250748,190.00704225352104,180.00758373709704,150.0,170.0018071648772,169.99268817204302,149.9918663919315,160.0,139.9939334849962,179.99033608933752,140.00148210882912,159.99334719334723,170.00349255264504
18.0,1.0,1.0,3.0,460.0,460.0201998023933,439.9954123657593,569.9827516643128,500.01964250638423,490.00940228341176,509.9952380952379,440.00447290840657,459.99092523180065,479.99537839399187,479.9771537363156,480.0,480.00915244541847,469.98183223811395,450.01760046934623,409.9836734693881,430.0,340.0105165480977
18.0,1.0,1.0,4.0,630.0,529.980198019802,639.9419026870013,650.0225733634312,699.953642384106,670.0420326223336,650.0096711798844,559.9827160493824,629.9908602930506,700.0383509108332,760.0098547717843,749.9907040158658,819.9808388830478,869.9605486906247,840.0,910.0195635816416,859.9638427580393,820.0340566919306
18.0,1.0,1.0,5.0,979.9498336319446,1009.9223475140955,900.0686498855823,960.0242363039622,929.9766566265079,910.0226086956521,909.9329896907203,740.0586991010048,759.9610855094736,789.9028051181108,799.9425699928206,779.9634916920205,849.9425287356313,930.0,850.0,900.0697809653053,999.9266727772691,990.0
18.0,1.0,1.0,6.0,1270.0,1240.052298608178,1390.114971050454,1299.7352342158842,1229.9503431570463,1180.0,1189.7617140568686,1069.9531113058722,1149.950366853687,1040.1753055204374,1080.0906801007525,1109.9534395973149,1109.8180327868836,989.9601769911491,1099.7833792831827,1119.869817900039,1170.0885022692876,1179.9565377532215
18.0,1.0,1.0,7.0,1270.2568250758363,1330.2654690618758,1320.1367875647657,1209.3584305408256,1210.1292735042723,1270.2731182795699,1189.6253934942313,939.4616265750294,1040.348993288593,1210.5170940170954,1170.0,1199.3795243019665,1179.643863179075,1190.1163245356795,1189.5440613026842,1149.8928238583408,1050.0,1070.3801065719383
18.0,1.0,2.0,-1.0,90.17323628295517,100.01289543606205,90.20716919457229,90.13940083624294,89.8787941338055,109.73743832365327,99.99220413101752,99.62824262777906,99.86779065321684,89.9536905448411,99.93119551681195,90.05357398574316,110.05645268659501,119.93112200571098,129.97677824866764,130.0487722721684,150.07941994231,159.80914802388233
18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,2.0,5.0,10.00355871886121,9.985865724381625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.008196721311476,9.990272373540856
18.0,1.0,2.0,6.0,9.966216216216216,9.993464052287582,10.017441860465116,10.0,0.0,10.0,10.019047619047619,10.019607843137255,9.985645933014354,10.00943396226415,10.013636363636364,9.995555555555555,10.016597510373444,10.01171875,9.988805970149254,9.985239852398523,10.00711743772242,10.0
18.0,1.0,2.0,7.0,10.038461538461538,10.075471698113208,10.053571428571429,10.070175438596491,19.93548387096774,19.907692307692308,19.970149253731343,19.846153846153847,19.91176470588235,9.95774647887324,19.945205479452056,10.013157894736842,19.977011494252874,29.93877551020408,30.054545454545455,30.074380165289256,40.059701492537314,49.86666666666666
18.0,1.0,3.0,-1.0,30.006666666666668,39.99240996230047,39.838048004399745,40.15647330811265,50.031344123988205,49.96838559212232,50.03602254428341,50.06109405499649,59.78110072660455,59.80614843896534,59.792773128975796,60.02462177883951,60.02184379459091,60.01193907073319,70.04131566027068,79.94219472342456,99.69743589743591,99.95096026394441
18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.006802721088436,9.993589743589743,9.988023952095809
18.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966101694915254,9.953846153846154,9.971830985915492
19.0,0.0,0.0,-1.0,5379.519965088232,5249.126407011889,5429.187741034973,5429.550123583078,5490.439721825571,5320.035398618261,5229.4746263751795,5560.625184149607,5450.055667309767,5480.373425226706,5620.852724614916,5649.802501862924,5889.652968322645,5989.772449809699,6100.082636374495,6180.508658937962,6379.843859349305,6409.276844684754
19.0,0.0,0.0,0.0,10.000298685782557,10.001202284340247,0.0,9.999716231555052,9.998636859323883,9.9991974317817,9.999212391703859,10.00078369905956,10.00052603892688,9.998947645356486,10.000790305584825,0.0,10.000794070937003,10.000264970853205,10.00026723677178,10.000538068334679,10.000547795124623,10.000275862068966
19.0,0.0,0.0,1.0,39.998939414026246,40.00161052207757,29.998329388834748,39.99943598420756,39.997152214153495,40.00057887120116,40.0005895357406,40.00239628575708,39.99940056945901,40.001192783658865,39.99821481701874,40.0,50.0007295010213,60.00346270379454,59.997442091800494,70.00098245614033,80.00222500347657,89.99752916952642
19.0,0.0,0.0,2.0,140.00412168792937,109.99782823297137,130.0051725852979,120.0,120.00123494905831,120.00251809883538,109.99412079102086,110.00119877942461,109.99876460017967,100.00463660600441,89.99782661192951,100.00124548511646,100.00259235255994,90.00359520639148,89.9951060358891,80.00110818672947,90.00381086803104,79.9954128440367
19.0,0.0,0.0,3.0,290.003186463026,319.98638008086834,360.00736271602426,340.00688886637624,319.98403671555405,329.99675580023603,359.99648917495614,339.99342232540147,349.99329501915736,339.99024390243903,330.00634066673086,320.0123623720301,360.01061738104596,329.9966733870971,340.0070342401985,310.003291219875,310.003379483266,330.00368673891205
19.0,0.0,0.0,4.0,579.9598685348549,560.0188457008239,479.9844408427882,579.9825143201689,549.9843460936387,600.0080906148872,610.0311741407945,619.9772588335977,649.9769639692846,669.9615605278257,680.007561436673,740.0,759.9600924175589,770.0080687414852,790.0164172901087,809.9833075734167,829.9660705160969,800.0
19.0,0.0,0.0,5.0,1170.0,979.9327231121262,1079.9018850783557,969.9124548736454,1069.9759820426477,969.9784060552073,930.0410596026489,959.9169190826499,939.9207586933624,930.0376137512624,910.0176699029139,989.9062322409537,999.9452654625082,1099.9629754291498,1099.9651181227184,1149.9307645996394,1249.9638728323705,1270.0
19.0,0.0,0.0,6.0,1550.2507076425402,1639.8700475435767,1650.0,1599.696394686907,1509.9439703154042,1510.055190058479,1510.218286953376,1570.22380612972,1540.0540540540508,1490.0518260869521,1540.1068702290042,1499.8970133882583,1540.2074772650758,1499.9500166611117,1499.8029556650208,1479.952288845903,1560.0496973558481,1529.9520075282273
19.0,0.0,0.0,7.0,969.375201288243,929.4178403755892,1019.3873873873854,1110.0,1140.4816901408456,1090.0,1029.3205804749357,1230.4647355163702,1160.1412911084024,1220.2817551963067,1340.600223964165,1250.0,1349.5776850886373,1389.86141575274,1440.2777242044342,1530.5730337078594,1539.8579335793324,1539.4389799635674
19.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95
19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
